Time,Point1.x,Point1.y,Point1.z,Point2.x,Point2.y,Point2.z,Point3.x,Point3.y,Point3.z,Point4.x,Point4.y,Point4.z,Point5.x,Point5.y,Point5.z,Point6.x,Point6.y,Point6.z,Point7.x,Point7.y,Point7.z,Point8.x,Point8.y,Point8.z,Point9.x,Point9.y,Point9.z,Point10.x,Point10.y,Point10.z,Point11.x,Point11.y,Point11.z,Point12.x,Point12.y,Point12.z,Point13.x,Point13.y,Point13.z,Point14.x,Point14.y,Point14.z,label
54:06.8,0.584073114,0.430994946,-0.02251396,-0.220016137,-0.60574019,0.027915239,-0.219543621,-0.606250286,0.028720856,-0.219737291,-0.606695831,0.028291702,-0.220641345,-0.606351018,0.061090231,-0.220379591,-0.607439816,0.060622931,-0.220968768,-0.608727932,0.061561823,-0.122756705,-0.626435935,-0.011007309,-0.140617624,-0.637085438,0.124590397,-0.169595733,-0.559047103,0.038442373,-0.174802944,-0.559292793,0.078557491,-0.027327083,-0.510057271,-0.10462635,-0.059055738,-0.481378585,0.235939503,0.074726149,-0.317507178,-0.231833816,0
54:07.5,0.575994599,0.432537675,-0.036775901,-0.190209121,-0.634734035,-0.025021553,-0.189803615,-0.635268569,-0.024199724,-0.189993501,-0.635656238,-0.024700403,-0.197600693,-0.634731829,0.003165722,-0.197320789,-0.635856986,0.002762794,-0.19794257,-0.637157142,0.003654718,-0.098590374,-0.647167385,-0.036375046,-0.143666446,-0.654988766,0.076318264,-0.1469239,-0.584020078,-0.009230852,-0.160400942,-0.58356607,0.024410009,-0.025756754,-0.523837984,-0.122405685,-0.067116991,-0.50160569,0.209364414,0.071245976,-0.3292256,-0.226709604,0
54:08.2,0.549884045,0.373222822,0.04732573,-0.206223637,-0.644963384,-0.017568111,-0.20568645,-0.645594001,-0.016709805,-0.20604752,-0.645750046,-0.017164707,-0.206762418,-0.6481058,0.012964725,-0.206404835,-0.649104953,0.012124777,-0.207142338,-0.650538802,0.013229847,-0.110653825,-0.650785089,-0.057502985,-0.128285244,-0.668070138,0.068039894,-0.164474711,-0.593505323,-0.004283667,-0.169745862,-0.595874131,0.032678604,-0.009892772,-0.52248472,-0.13366124,-0.064384304,-0.54203105,0.18687582,0.098960519,-0.337537676,-0.227305889,0
54:08.9,0.558847404,0.394900823,0.020379394,-0.189920515,-0.657211125,-0.035155296,-0.189420819,-0.657797813,-0.034311533,-0.189705968,-0.658049762,-0.034727097,-0.193493247,-0.660382867,-0.00541687,-0.193208933,-0.661352396,-0.006150007,-0.193954036,-0.662745118,-0.005083084,-0.095219649,-0.657469213,-0.063824177,-0.125583589,-0.675809979,0.056002617,-0.152855933,-0.603743553,-0.020790339,-0.162043825,-0.606569588,0.014605761,-0.007158056,-0.518662095,-0.138881341,-0.058264893,-0.537534297,0.183974266,0.096663289,-0.326864123,-0.231959224,0
54:09.5,0.561134529,0.382009926,0.002649237,-0.188617423,-0.667853713,-0.034729481,-0.188105524,-0.668434799,-0.03386116,-0.188347682,-0.668632209,-0.034301758,-0.190306962,-0.671660781,-0.005534172,-0.189982787,-0.672617316,-0.006223917,-0.19069089,-0.674018621,-0.005121708,-0.097441591,-0.655826807,-0.066446066,-0.120054103,-0.676471353,0.049582958,-0.156728685,-0.611217558,-0.021579027,-0.163588122,-0.614703953,0.012652159,-0.011087154,-0.514470637,-0.145244718,-0.057572879,-0.538771689,0.174175024,0.086763121,-0.332439125,-0.24147594,0
54:10.3,0.568313336,0.416837218,-0.042999591,-0.187518626,-0.650804579,0.00448966,-0.187026933,-0.651297808,0.005327463,-0.187193722,-0.651682556,0.004949808,-0.187630758,-0.65427196,0.036730528,-0.18732205,-0.65531081,0.036292315,-0.187945977,-0.656578004,0.037177801,-0.090748981,-0.64700222,-0.036515951,-0.105157234,-0.669903398,0.093699932,-0.152215615,-0.595135212,0.017209768,-0.156521797,-0.599016726,0.055832148,-0.018196831,-0.521092415,-0.128605068,-0.046376914,-0.505595088,0.203125238,0.040521022,-0.347897857,-0.252173543,0
54:11.0,0.513755488,0.395504111,0.091697316,-0.190320536,-0.614046454,-0.025262356,-0.189921245,-0.614450157,-0.02469039,-0.190433756,-0.614905596,-0.024632692,-0.18691583,-0.617067635,0.010712385,-0.186539516,-0.618122458,0.010403872,-0.18745774,-0.619330347,0.011143446,-0.092693835,-0.630636513,-0.088803291,-0.090768248,-0.655104697,0.061468601,-0.141064793,-0.572222948,-0.015146017,-0.140389174,-0.57682097,0.028763533,-0.021084189,-0.503908098,-0.163443923,-0.008599826,-0.50509429,0.160003424,-0.128903657,-0.313656241,-0.166121721,0
54:11.6,0.531106997,0.218948457,0.091260734,-0.199722752,-0.615644038,-0.047273636,-0.199496433,-0.616311371,-0.046571016,-0.200060353,-0.616486669,-0.046686411,-0.194572255,-0.620478749,-0.015173435,-0.194363907,-0.621581137,-0.015782356,-0.195172101,-0.622795522,-0.01497674,-0.114620775,-0.619818747,-0.105925798,-0.103735358,-0.644086778,0.028548241,-0.159276098,-0.569787979,-0.034209728,-0.156723604,-0.575089633,0.003702641,-0.052679062,-0.522162676,-0.148573622,-0.031452622,-0.528759241,0.112915754,-0.223749176,-0.662241518,-0.180975556,0
54:12.3,0.544192541,0.231036869,0.110707663,-0.172279432,-0.632403374,-0.049225569,-0.171958312,-0.632907152,-0.048614025,-0.172515899,-0.633107007,-0.048686504,-0.169116691,-0.634960413,-0.01774478,-0.168777764,-0.635903656,-0.018555403,-0.169582099,-0.637169302,-0.017639875,-0.088131577,-0.633938551,-0.10047555,-0.085174486,-0.648392797,0.031144619,-0.136061549,-0.584901214,-0.036466599,-0.135785267,-0.58787179,0.000727177,-0.000368963,-0.535784781,-0.134242609,-0.040011544,-0.532957375,0.101959229,-0.133587003,-0.713774979,-0.182770491,0
54:13.0,0.543425226,0.23625581,0.185730588,-0.165999725,-0.649166763,-0.062857866,-0.16575557,-0.649652898,-0.062138081,-0.166330099,-0.649747252,-0.06223011,-0.165214166,-0.650044918,-0.031454086,-0.164827079,-0.650901556,-0.032357931,-0.165773213,-0.652167976,-0.031450748,-0.072675265,-0.640950441,-0.105046034,-0.079089023,-0.649894476,0.027663231,-0.135531276,-0.596309721,-0.049963474,-0.138240114,-0.597692132,-0.012343645,0.013620833,-0.534754813,-0.122661717,-0.052053656,-0.525253415,0.116094112,-0.098009713,-0.741440475,-0.136986017,0
54:13.7,0.555112708,0.254050398,0.242979296,-0.186300308,-0.628862679,-0.004359961,-0.185996041,-0.629395843,-0.003633976,-0.186616197,-0.62959969,-0.00377655,-0.187986165,-0.627918184,0.026460171,-0.187544495,-0.628724217,0.025720596,-0.188571393,-0.630105853,0.026841402,-0.090353869,-0.634497046,-0.035165548,-0.109877944,-0.638370454,0.09589529,-0.150028914,-0.579748631,0.008414268,-0.156565353,-0.579030931,0.045450211,0.028466029,-0.541543424,-0.04251729,-0.085834883,-0.51731205,0.165498495,-0.028019335,-0.730466902,-0.063980818,0
54:14.4,0.53206625,0.190134075,0.195194533,-0.114093781,-0.659477472,-0.021746397,-0.113835298,-0.660154223,-0.021019697,-0.114200696,-0.660357833,-0.021104336,-0.115917712,-0.663968027,0.008455753,-0.115464613,-0.665005863,0.008090258,-0.116274409,-0.666431546,0.008777857,-0.019116241,-0.639944196,-0.055271864,-0.039400466,-0.665174305,0.068844318,-0.08910422,-0.600434661,-0.005093098,-0.09598583,-0.605680585,0.02920866,0.03174502,-0.534781575,-0.111928515,-0.009483074,-0.543598056,0.167485952,-0.090770453,-0.717463553,-0.108862758,0
54:15.1,0.539593589,0.180600286,0.137345804,-0.104258642,-0.697722733,-0.023412943,-0.104038864,-0.698485792,-0.022716761,-0.10433232,-0.698678493,-0.022794008,-0.105390072,-0.704129577,0.007344961,-0.105051048,-0.705211818,0.006966591,-0.10574472,-0.706601858,0.007674694,-0.010674344,-0.654473543,-0.06207943,-0.0273585,-0.687158167,0.064191818,-0.088420138,-0.634019136,-0.009933472,-0.093877748,-0.641364932,0.025127172,0.014739265,-0.535775483,-0.139127761,-0.006952989,-0.551576376,0.161572456,-0.092550024,-0.70732975,-0.148614764,0
54:15.8,0.525482237,0.147060398,-0.052746669,-0.120235264,-0.656669676,-0.030674934,-0.119920835,-0.657447696,-0.029936075,-0.120236665,-0.657458961,-0.030249119,-0.120012224,-0.659878135,0.003874779,-0.119609021,-0.660976529,0.003329754,-0.120138347,-0.662338257,0.003777742,-0.019320713,-0.630788505,-0.076763391,-0.030103028,-0.650401115,0.06264782,-0.091547854,-0.597029746,-0.022419691,-0.095613092,-0.600911558,0.017345905,0.036389865,-0.52855587,-0.164778829,0.000701298,-0.543579221,0.14547658,-0.075357847,-0.715489507,-0.296860337,0
54:16.5,0.526312411,0.159721687,-0.038369195,-0.12914826,-0.667542636,-0.023943663,-0.128858522,-0.66824472,-0.023484468,-0.129268169,-0.668340325,-0.023655415,-0.12835142,-0.669921577,0.008030891,-0.127863541,-0.671025038,0.007406473,-0.128452659,-0.672408521,0.007765293,-0.036478005,-0.636879027,-0.071010351,-0.043559536,-0.655521691,0.062249184,-0.102665216,-0.607328057,-0.016629219,-0.105423339,-0.610946655,0.02180624,0.006746771,-0.534775376,-0.157511353,-0.00938585,-0.539882064,0.145746708,-0.091705769,-0.708779812,-0.256974936,0
54:17.2,0.534646571,0.163443382,0.088307182,-0.101564281,-0.705181777,-0.02365303,-0.101363569,-0.70600158,-0.022919178,-0.10166534,-0.706145525,-0.022984982,-0.101135582,-0.71168673,0.008127451,-0.100829728,-0.712737143,0.007744789,-0.101484746,-0.714150667,0.008403063,-0.011909116,-0.645027995,-0.065329075,-0.021654448,-0.678387165,0.065606594,-0.091049902,-0.641409218,-0.015030861,-0.09452378,-0.64906621,0.021756411,0.001528093,-0.526255369,-0.145513922,-0.013310476,-0.539448738,0.147017241,-0.117873922,-0.721616268,-0.170543313,0
54:17.9,0.53088547,0.219486648,0.06868244,-0.106913909,-0.694587111,0.00312686,-0.106586322,-0.695259511,0.003783703,-0.107004508,-0.695417047,0.003669739,-0.103083275,-0.69909662,0.035886288,-0.102691084,-0.700282335,0.035391331,-0.103414066,-0.701571405,0.035880566,-0.018329917,-0.653018177,-0.050592184,-0.014360012,-0.680312812,0.08060503,-0.089744143,-0.635063767,0.01394105,-0.089111477,-0.641142488,0.051061392,-0.006572956,-0.539039135,-0.142359659,0.017611535,-0.52898556,0.164405107,-0.123347297,-0.667787611,-0.231276155,0
54:18.6,0.520503008,0.175890633,0.095529944,-0.129952654,-0.680273712,-0.021154165,-0.129758269,-0.681031525,-0.020426035,-0.130089283,-0.681162298,-0.020482302,-0.127601922,-0.686091542,0.010344505,-0.12726073,-0.687219203,0.009940147,-0.127916947,-0.688578427,0.010524035,-0.03791872,-0.644728065,-0.069745541,-0.039858941,-0.674456775,0.058704376,-0.108211547,-0.619174898,-0.010133982,-0.109372661,-0.625799537,0.025938511,-0.010527794,-0.529178083,-0.148103058,0.00161353,-0.548625827,0.143120289,-0.165354028,-0.695584416,-0.178799033,0
54:19.3,0.535503268,0.199213624,0.116926989,-0.121907085,-0.683652461,-0.028046131,-0.121667869,-0.684338868,-0.027317524,-0.122097582,-0.684368849,-0.027555943,-0.116960898,-0.688795328,0.003829956,-0.116546571,-0.689917505,0.003319263,-0.117300421,-0.69126761,0.004033089,-0.036281802,-0.644015193,-0.082302332,-0.025943074,-0.671471715,0.048773289,-0.107042089,-0.624033332,-0.014921427,-0.104836166,-0.630357027,0.021810532,-0.022582928,-0.536077857,-0.144464895,0.010503646,-0.528257608,0.138454914,-0.170973256,-0.718822479,-0.175432563,0
54:20.0,0.521134746,0.189072508,0.187785616,-0.150792673,-0.623819113,-0.033002615,-0.150515363,-0.624413133,-0.032201052,-0.150984347,-0.624578953,-0.03225708,-0.150538087,-0.626663566,-0.002108574,-0.150117785,-0.62762779,-0.002640009,-0.151011512,-0.629001379,-0.001925945,-0.060054354,-0.621595323,-0.075934887,-0.071045056,-0.639635265,0.052232742,-0.115315482,-0.572861135,-0.019944668,-0.119504735,-0.576339245,0.015960932,0.017215172,-0.528233409,-0.121110201,-0.028872391,-0.529078841,0.137774229,-0.127895772,-0.725556195,-0.122491479,0
54:20.7,0.531875098,0.183866039,0.137616286,-0.14305301,-0.655078173,-0.031299829,-0.142795473,-0.655797243,-0.030525208,-0.143192917,-0.655982554,-0.030590534,-0.141650885,-0.659574389,-0.000982761,-0.141305029,-0.660646379,-0.001429558,-0.142097354,-0.662023365,-0.000726223,-0.054512355,-0.637294292,-0.074415207,-0.060694255,-0.660995364,0.049081802,-0.115925945,-0.598945916,-0.015775919,-0.118493453,-0.603861451,0.018508434,-0.011457682,-0.53100872,-0.133360639,-0.017127821,-0.53963542,0.134695053,-0.161620364,-0.702711105,-0.143861294,0
54:21.4,0.534374332,0.176146391,0.139963445,-0.12889424,-0.661365032,-0.052155733,-0.128596693,-0.661989391,-0.05150485,-0.129033372,-0.662105501,-0.051570415,-0.126387656,-0.665521085,-0.021339655,-0.125969529,-0.666371822,-0.022019148,-0.126793325,-0.667731881,-0.021221399,-0.042404938,-0.636660218,-0.100151539,-0.042557161,-0.657960057,0.028731346,-0.107134745,-0.604821026,-0.039435863,-0.107862122,-0.609511912,-0.003461361,0.011086036,-0.522897601,-0.148223549,-0.012397776,-0.537503004,0.107695818,-0.126565069,-0.742981434,-0.168577909,0
54:22.1,0.527438629,0.180032447,0.103731822,-0.138191849,-0.669261515,-0.029012203,-0.137925997,-0.669891536,-0.028348446,-0.138398051,-0.669974089,-0.028579712,-0.134051427,-0.674509168,0.003495932,-0.133636147,-0.675629854,0.002932549,-0.134332821,-0.676941931,0.003564358,-0.044126067,-0.644771278,-0.084750652,-0.038583674,-0.672387064,0.049496174,-0.113936096,-0.610907555,-0.017245531,-0.11298544,-0.617153406,0.020465851,-0.00837455,-0.533055305,-0.151572257,0.012189201,-0.543416679,0.133505344,-0.155445069,-0.700989366,-0.202271223,0
54:22.8,0.532211411,0.190722272,0.160002519,-0.119728811,-0.670594692,-0.022892475,-0.119414747,-0.671209812,-0.022229671,-0.119881697,-0.671309531,-0.02241087,-0.117087401,-0.675681531,0.008838892,-0.116644658,-0.676776469,0.008330107,-0.117440797,-0.678139329,0.009011984,-0.028842475,-0.64295578,-0.073628902,-0.028896149,-0.671181142,0.057054043,-0.098876491,-0.611771345,-0.009342909,-0.099525943,-0.618301749,0.027001619,0.009026337,-0.534722865,-0.138598427,-0.001255947,-0.533035934,0.144151926,-0.119821012,-0.717190385,-0.157387137,0
54:23.5,0.544485736,0.181228131,0.149551334,-0.116316043,-0.690436423,-0.037266254,-0.116052501,-0.691172659,-0.036538124,-0.116376214,-0.691298246,-0.03660655,-0.11497578,-0.695309222,-0.006202221,-0.114639945,-0.696297288,-0.006675482,-0.115401052,-0.697705626,-0.005896091,-0.025839634,-0.649636507,-0.081864595,-0.030754562,-0.675516129,0.046973705,-0.099187955,-0.628400326,-0.024475813,-0.101236135,-0.634093225,0.011237383,0.008222928,-0.531110108,-0.144237787,-0.010074771,-0.539937794,0.134907961,-0.099259481,-0.733158588,-0.143894911,0
54:24.2,0.512792039,0.184078774,0.117490012,-0.142262697,-0.661167502,-0.013808966,-0.142029956,-0.6618132,-0.013136625,-0.142538607,-0.661900699,-0.013267279,-0.140937805,-0.665827036,0.018281698,-0.140557781,-0.666894019,0.017789364,-0.141309321,-0.668239117,0.018362522,-0.049271189,-0.635212898,-0.060496569,-0.056006178,-0.661795497,0.07216835,-0.117207378,-0.603510499,-0.003887892,-0.119689114,-0.609231591,0.033538342,-0.00478274,-0.528430104,-0.138339818,-0.028273255,-0.535443068,0.157716274,-0.154669553,-0.689709902,-0.183577299,0
54:24.9,0.55319953,0.20874857,0.091673784,-0.127363071,-0.656839371,-0.054116726,-0.126669422,-0.657449305,-0.052948713,-0.127272561,-0.657632172,-0.053137779,-0.146017253,-0.658915818,-0.024990082,-0.145726994,-0.660086513,-0.026062489,-0.146121889,-0.661429107,-0.025177956,-0.019847535,-0.637378573,-0.029622555,-0.110102221,-0.652910709,0.080352783,-0.100144327,-0.599936008,-0.037719965,-0.127798051,-0.602596402,-0.006974697,0.05175421,-0.520706713,-0.070316762,-0.095236309,-0.524477839,0.187353611,0.098961592,-0.670401156,-0.223057628,0
54:25.6,0.575700134,0.397068948,0.107436743,-0.159665972,-0.585078776,-0.037184,-0.159150213,-0.58562696,-0.036380291,-0.159754872,-0.585790575,-0.036436081,-0.168945372,-0.577558339,-0.008191109,-0.168717876,-0.578741312,-0.009013653,-0.169304639,-0.580115974,-0.007905245,-0.068234824,-0.6249035,-0.038883209,-0.124155171,-0.601180553,0.082823753,-0.105975404,-0.546839178,-0.021116257,-0.122917421,-0.536692202,0.014702797,0.09205965,-0.518168986,-0.051756423,-0.091747649,-0.467116445,0.188693762,0.273182452,-0.336355597,-0.072401047,0
54:26.3,0.6067994,0.371232444,0.022510046,-0.288584054,-0.483881921,0.103727102,-0.288231403,-0.48433277,0.104489565,-0.28859821,-0.484756708,0.104255915,-0.287818611,-0.480498523,0.135439873,-0.287602097,-0.481392503,0.134780169,-0.28856951,-0.48249194,0.13579917,-0.225599766,-0.544185221,0.06679821,-0.2367284,-0.534214973,0.198194027,-0.221922949,-0.470552117,0.112582684,-0.22528936,-0.464431882,0.150644779,-0.100026712,-0.506975532,-0.010938339,-0.105097368,-0.443373024,0.273370266,0.070378579,-0.436194599,-0.145964742,0
54:27.0,0.612753814,0.393815881,0.001420423,-0.293264091,-0.474526852,0.122503757,-0.292865634,-0.474975318,0.123143196,-0.293259352,-0.475367993,0.122799158,-0.288723141,-0.471454889,0.154381752,-0.28856799,-0.472247034,0.153864861,-0.289336056,-0.473491132,0.154912233,-0.231339052,-0.532344937,0.073994637,-0.228374884,-0.527246058,0.207848072,-0.22789146,-0.458901256,0.126774073,-0.2268987,-0.454257905,0.166069508,-0.097785145,-0.487033546,-0.00357312,-0.086250886,-0.43454954,0.269760132,0.087119535,-0.415156752,-0.115193367,0
54:27.7,0.606620884,0.399561077,0.061602351,-0.271326452,-0.48525995,0.190721512,-0.2709997,-0.485757172,0.191479921,-0.271131277,-0.486157984,0.191091537,-0.269414991,-0.477398396,0.22474432,-0.269248635,-0.47810933,0.224199057,-0.269939721,-0.47936666,0.225355148,-0.190917641,-0.545822084,0.156023502,-0.196867481,-0.519902527,0.302200317,-0.205744401,-0.46350503,0.194107771,-0.207872376,-0.452328205,0.236617327,-0.065575719,-0.500273407,0.079929151,-0.07033582,-0.393248558,0.356631756,0.091172822,-0.420391202,-0.068662524,0
54:28.3,0.598477352,0.403592867,0.070041132,-0.299319178,-0.459863544,0.213516712,-0.299099624,-0.460372567,0.214207888,-0.299191803,-0.460841149,0.213727713,-0.296979725,-0.450482219,0.248764515,-0.296816409,-0.451214969,0.248044491,-0.297538728,-0.452467203,0.249168873,-0.220147699,-0.530444801,0.180374861,-0.222791061,-0.499053538,0.333613396,-0.23082459,-0.443969518,0.212874174,-0.231995642,-0.431455612,0.257524967,-0.098205887,-0.493720889,0.098755084,-0.094830811,-0.364581645,0.378865242,0.052453898,-0.406167746,-0.050380349,0
54:29.0,0.575489748,0.40971145,0.012480491,-0.337748498,-0.424611121,0.167944193,-0.337545007,-0.425164342,0.168687105,-0.337729692,-0.425562054,0.168377399,-0.334513515,-0.414212227,0.202831507,-0.334405482,-0.414936543,0.202181101,-0.335164785,-0.416125834,0.203172684,-0.271511436,-0.50975287,0.134408712,-0.272114933,-0.472129405,0.284971237,-0.265399814,-0.419809014,0.171879053,-0.265768856,-0.405203134,0.216350079,-0.128778607,-0.498732865,0.068778008,-0.13108632,-0.373268574,0.330346107,-0.010459992,-0.431563705,-0.104359508,0
54:29.7,0.554013944,0.394202131,0.008584243,-0.433270991,-0.391767263,0.152145386,-0.433227181,-0.392409891,0.152794123,-0.433483481,-0.392795384,0.15261364,-0.435135543,-0.381202251,0.185043335,-0.435129225,-0.381982327,0.184514284,-0.43598929,-0.383062124,0.185253382,-0.357932866,-0.465676308,0.143758535,-0.381038308,-0.423234224,0.282474995,-0.363686025,-0.378725559,0.155641317,-0.369849771,-0.363296896,0.196626425,-0.226120353,-0.438068181,0.088152483,-0.223252848,-0.316332996,0.340608597,-0.082399704,-0.403851688,-0.081111908,0
54:30.4,0.578068054,0.384377319,0.015061402,-0.391986549,-0.463867784,0.1280334,-0.391795248,-0.464625835,0.128776789,-0.392122477,-0.464917868,0.128658295,-0.394141853,-0.45464766,0.161006689,-0.394063532,-0.45544064,0.160670519,-0.394908249,-0.456600934,0.161576033,-0.312339097,-0.526525736,0.115886211,-0.338507831,-0.491836965,0.255331039,-0.324455887,-0.444525272,0.132037878,-0.33240512,-0.430856943,0.173539877,-0.172670752,-0.475770235,0.060390666,-0.187870517,-0.375710279,0.327065468,-0.012186239,-0.413483322,-0.091163158,0
54:31.1,0.617565304,0.378814173,0.05508028,-0.297037661,-0.551738143,0.155976295,-0.29669401,-0.552301764,0.156675816,-0.296983868,-0.552817285,0.156379938,-0.299101651,-0.552388787,0.185729742,-0.298922211,-0.553187728,0.18542695,-0.299845248,-0.55437243,0.186203003,-0.212957099,-0.55370295,0.131803274,-0.241797462,-0.565138042,0.250584602,-0.248139352,-0.508696258,0.15974021,-0.256630331,-0.508117318,0.194406509,-0.110699028,-0.469279855,0.059859157,-0.12981385,-0.41412881,0.327848673,0.04167119,-0.418994993,-0.07775867,0
54:31.8,0.640862238,0.372328097,0.010082871,-0.260446697,-0.583432078,0.160417318,-0.259975106,-0.584013641,0.161134481,-0.260330617,-0.584493399,0.160796165,-0.252709538,-0.586802661,0.193926334,-0.252507299,-0.587586164,0.193640471,-0.253175497,-0.588914692,0.194293022,-0.177942887,-0.584091961,0.093872786,-0.161802068,-0.612245262,0.229206085,-0.212742105,-0.536329806,0.159361124,-0.208772153,-0.541079104,0.199220657,-0.071342289,-0.485693425,0.017292216,-0.043996595,-0.449927598,0.278897047,0.0606279,-0.430107117,-0.123108506,0
54:32.5,0.634416389,0.369093978,-0.06684823,-0.222891003,-0.604810119,0.12666297,-0.222301126,-0.605519712,0.127511024,-0.222735509,-0.605925858,0.127189875,-0.21301803,-0.608574986,0.158750772,-0.212795883,-0.609301031,0.158614635,-0.213331982,-0.610610902,0.159315586,-0.148246661,-0.601426423,0.053589106,-0.121194497,-0.629571915,0.18235302,-0.181680456,-0.556950331,0.127448797,-0.174675927,-0.561987817,0.165469408,-0.069944762,-0.498546541,-0.033133738,0.002935628,-0.465611547,0.236520767,0.037694409,-0.436373651,-0.191877842,0
54:33.2,0.617526335,0.382211947,-0.035600346,-0.217144132,-0.619012594,0.128254414,-0.216561854,-0.619655728,0.129086971,-0.216919303,-0.620078385,0.128810167,-0.210778013,-0.622387052,0.157034874,-0.210505351,-0.62314707,0.156883955,-0.211109325,-0.624404609,0.15762496,-0.144462287,-0.607817173,0.070677757,-0.132869437,-0.633516312,0.184138775,-0.179983035,-0.569565892,0.132249355,-0.177485198,-0.573611319,0.16546154,-0.074063867,-0.495669901,-0.019955866,-0.020021692,-0.467246443,0.2507689,0.042226523,-0.387386709,-0.164288163,0
54:33.9,0.598258483,0.399874514,-0.006012058,-0.203224555,-0.625019133,0.151534557,-0.202647552,-0.625627398,0.15225935,-0.202920616,-0.626155794,0.15199399,-0.199623317,-0.628714383,0.181897163,-0.19934842,-0.629482388,0.18170929,-0.199988708,-0.63077414,0.18257761,-0.122168228,-0.610106051,0.10180068,-0.125075012,-0.636617422,0.223570347,-0.166141868,-0.572348118,0.156200171,-0.167639643,-0.576568663,0.192082167,-0.066178203,-0.487680703,0.004654802,-0.026305847,-0.465682566,0.299026489,0.000425564,-0.343261003,-0.167568684,0
54:34.6,0.452989542,0.360886291,0.049822696,-0.113416888,-0.672421396,-0.015781403,-0.113087505,-0.672853708,-0.014977932,-0.113449253,-0.673079431,-0.015001297,-0.108005635,-0.674862146,0.014938354,-0.107537024,-0.676051617,0.014655352,-0.108112782,-0.677368879,0.015611172,-0.022586023,-0.647682905,-0.068333864,-0.009492449,-0.668646038,0.059716702,-0.087604932,-0.611288488,-0.006250858,-0.083574526,-0.615137458,0.031739473,-0.017729549,-0.495464385,-0.160460502,0.013837337,-0.491947293,0.168921947,-0.274677008,-0.389234841,-0.185620427,0
54:35.3,0.454488885,0.369029552,0.037145481,-0.091030166,-0.684829116,-0.011558771,-0.090696298,-0.685261548,-0.010830641,-0.091057472,-0.685488045,-0.01083827,-0.08440429,-0.687194228,0.01744628,-0.083928108,-0.688294768,0.017109156,-0.08451771,-0.689609349,0.018007994,-0.010826527,-0.64698422,-0.065056324,0.008047354,-0.668280005,0.056158066,-0.072243094,-0.622691512,-0.00296402,-0.066558138,-0.626459658,0.033166885,-0.024764555,-0.491831034,-0.15881148,0.027171506,-0.486125767,0.163015604,-0.270677716,-0.372934401,-0.176954031,0
54:36.0,0.453294998,0.353075641,0.040073113,-0.091142014,-0.683887601,-0.026882887,-0.090823859,-0.684305072,-0.026113033,-0.091169208,-0.684563935,-0.026077747,-0.086646214,-0.686754286,0.004671097,-0.086189389,-0.687893927,0.004376411,-0.086745583,-0.689201474,0.005315781,-0.002530885,-0.647656143,-0.07838583,0.007563022,-0.670777738,0.053026199,-0.072834447,-0.622103155,-0.017874718,-0.069664836,-0.626737416,0.021132231,-0.014929211,-0.490559071,-0.171738043,0.022594133,-0.491363913,0.163933516,-0.283806801,-0.395367682,-0.189767599,0
54:36.7,0.457425416,0.335412967,0.076226051,-0.043563057,-0.680535138,-0.012726784,-0.043246195,-0.680970013,-0.011953831,-0.043598652,-0.681229174,-0.011899948,-0.039732415,-0.683664799,0.016607046,-0.039214011,-0.684765756,0.016274929,-0.039753817,-0.686126411,0.017181396,0.036185138,-0.640060544,-0.05797863,0.043807674,-0.663996696,0.063623905,-0.02961247,-0.619234264,-0.003001213,-0.027290305,-0.624047875,0.032772303,0.007371872,-0.492440283,-0.155228257,0.053674735,-0.488824159,0.171033382,-0.26734823,-0.436914146,-0.177353024,0
54:37.4,0.455584246,0.311079609,0.086359115,-0.052687958,-0.660628796,0.024404764,-0.052400287,-0.661004007,0.025179386,-0.052945223,-0.661185265,0.025224686,-0.04482311,-0.65946424,0.048645496,-0.044330403,-0.66053915,0.048220873,-0.044913936,-0.661789238,0.048892498,0.011081349,-0.643805861,-0.025565624,0.033848334,-0.648740709,0.072737217,-0.034576681,-0.606305122,0.032017708,-0.028030923,-0.605412185,0.060644865,0.002409238,-0.517133534,-0.124851443,0.051540721,-0.505762637,0.157971621,-0.245043606,-0.511143446,-0.166247964,0
54:38.0,0.450758713,0.317950991,-0.026852971,-0.087256022,-0.680011511,-0.018666744,-0.086962968,-0.680556774,-0.017835379,-0.087355524,-0.680666983,-0.017786264,-0.085291669,-0.682046235,0.010691881,-0.084926233,-0.683084786,0.010168314,-0.08539138,-0.684360206,0.011030197,-0.003502133,-0.645776391,-0.058699131,-0.005365291,-0.663715124,0.06018734,-0.064317659,-0.61967808,-0.012110472,-0.064744584,-0.622742474,0.023264885,0.019942798,-0.497179359,-0.152913928,-0.00318097,-0.499336243,0.155929327,-0.229654178,-0.461977035,-0.263314605,0
54:38.7,0.448885322,0.320072788,0.029480345,-0.096855059,-0.666700244,-0.024868488,-0.096585102,-0.667156458,-0.024097681,-0.097065583,-0.667338848,-0.02410531,-0.09633293,-0.668263257,0.002051115,-0.095870472,-0.669370592,0.001605272,-0.096449859,-0.670638263,0.002343893,-0.012361013,-0.647017121,-0.057059765,-0.020179223,-0.662563145,0.052355766,-0.070029743,-0.606248438,-0.014441013,-0.072178438,-0.608755529,0.018007278,0.005562759,-0.503542304,-0.147887737,-0.001392336,-0.501879036,0.153224945,-0.249661386,-0.457907587,-0.206483006,0
